hmy,-1.0535716487165525
samjh,-1.113725290780505
bakwas,-1.214050752797263
bht_ala,-0.9873567515891614
lannat,-1.035531583978699
bc_ye,-1.0735038446247167
lye,-1.1380768111971111
du,-1.106103670875769
bx,-1.049263050472277
baji,-1.1848951663183096
kamal_kr,-1.0040443164562332
pyary,-1.026142660138021
hahahahahaha,-1.151990779605386
end,-1.1396859993559538
hijab,-0.9534613153598224
much,-1.1381275842944185
mre,-1.1620376087825612
hoti_h,-1.0015778465530778
this_is,-1.1764330547844817
how,-1.0963422759837822
koi_hal,-0.7739807235223054
eid_mubarak,-1.1344427651191968
hair,-1.0525276724049635
k_sth,-1.079146335830458
b_yhi,-1.059266457721323
ghr,-1.0428858087540447
phly,-1.0783721411535139
boring,-1.04452678803154
eid_pr,-1.1094582930184977
k_ghr,-1.1146511895054154
kbi,-1.0939753718611003
merii,-1.0314622147830257
your,-1.2299859327102594
khair_mubarak,-1.2039606178951385
great_message,-0.9944797056340885
good_luck,-1.0991173357508794
good_work,-0.884940712865047
threat,-1.0373501759684847
ever,-1.085576987470678
keep,-1.1660220231793739
up_the,-1.0893451504463156
bhaio,-1.0628165686818678
it_up,-0.7751902301042758
yr_bht,-1.0935695515299113
good_one,-0.8577867413184181
saalgira_mubarak,-0.8601571710179244
end_of,-1.127893140159204
work,-1.1704138874405274
editing,-1.1919244718442126
very,-1.1619752534413583
omg,-1.0107848635548096
love_it,-1.0713968392291018
bhul,-1.1005572057478326
use_kr,-1.1179650153159377
has,-1.0107677298749236
beautiful,-1.0603313527990643
real,-1.0677026811766952
over_acting,-1.2640846700764672
mother,-1.1250115712516298
see,-1.188686028299976
level,-1.2555835659935972
hogya,-1.0961773956241097
can,-1.1401857623215255
and_i,-1.0706150313312157
hope,-1.1995497765776073
next_time,-1.245515545091234
saying,-1.0311253854846871
when,-1.1165237908052466
can_t,-1.0674369496207123
without,-1.1008139906788383
members,-1.0042005450293126
bandi,-0.9399855189503391
kher,-1.1349583962814953
bachoon,-1.1032373050431667
chah,-1.1383528036722015
gyi,-1.1576985209285318
likha_hy,-1.0020050450159308
read,-1.2132418402625091
lesson,-1.0755190381102326
haar,-1.1270643160918628
rkh,-1.0965239675453393
mtlb,-1.1282094467503814
smj,-1.0732166022444443
chotu,-1.0065429621483346
kasam,-1.0304307884365924
lrki,-1.0503115650732138
boards,-1.1221096821375283
these,-1.055981678951064
way,-1.1424644061558702
mention,-1.1488014814103347
selfie,-1.0153567040217986
form,-1.0692441473922933
lahore_qalandars,-0.9672684540682879
ns,-1.019724780480476
you_lahore,-1.0052187669119395
qalandars,-0.9855618569590793
bro,-1.0956716863375968
dekhy,-1.1157461145733762
bechary,-1.0873758019991262
aby,-1.1373519230167712
hogae,-1.169326553863922
murs,-1.0295230681667809
kl,-1.164241208411328
zalmi,-1.1355394439269257
tuje,-1.0765731652320307
dta,-1.0992876446982351
mor,-1.073396782161685
maza_aa,-1.0985442084237333
ko_support,-1.166264120369476
season,-1.0910888062897366
off,-1.0655577139452117
trophy_apni,-0.9881876642591767
omer,-1.0780469101943284
fawad,-1.0789121784543503
if,-1.0282660675066562
is_playing,-1.060794248737255
have,-1.1170824798534948
just,-1.2362069537541316
your_lahore,-0.9511299146881398
lahore_qalandar,-1.0857860855472925
lq,-1.0036047392216216
umar_akmal,-1.1392253622403898
is_great,-1.0076306377722322
pick,-1.0679546382302496
should,-1.185526600863353
rana,-1.082134152433653
aag_lga,-1.053972306422127
jeet_jana,-1.1261406620050232
lgy,-1.1540446529895056
ho_gya,-1.164318915197896
lag_raha,-1.1295707581607304
saare,-1.104350888179289
saray_jeet,-1.0384423215314007
qualify,-1.02572418516705
aj_karachi,-1.073285014752283
paki,-0.9706374159684256
asal_main,-1.146166999290043
pocho,-0.9909644292754346
words,-1.123289985160846
joke,-0.986962584268337
strong,-1.097475395379448
we_want,-1.0962895367446583
today,-1.318958389780301
itna_gusa,-0.9265761052036031
abi_b,-1.1563684561230867
nai_aya,-1.1741353840932016
jayay,-1.0835958803047254
ban_gya,-1.1705507630727658
shirt,-1.00537736593689
tab_tak,-1.0781314593194309
dam,-1.1526926164238787
mast,-1.0979925062831977
great_man,-0.828196780367818
i_want,-1.0048573573173103
money,-1.056601754821451
buhat,-1.1725946658271686
abhi_tk,-1.0570005624723129
maza_a,-0.9813354923553251
at,-1.1572495449322713
memory,-1.0529813772649794
works,-1.0797264551536174
pointer,-1.0017750370051481
chat,-1.208050292423718
jga,-1.0828800151723157
likhtay,-1.0324228629490293
shame_on,-1.0373397408845617
write,-1.0248722955985128
lolz,-1.0809420344631189
aaap,-1.0739917779992307
baaten,-1.1202942496426438
smjha,-1.0292349367339155
teri_khair,-1.0022127197530282
mjy,-1.1532369238544808
hard,-1.0791370037395842
touch,-1.0397404272567317
fake,-1.18667627204068
marna,-1.1510928043991604
pc,-1.034094718495345
nu,-1.1122395245063899
check_karo,-1.0868079955499323
kitna_acha,-1.0193375921814094
frmae,-1.019336856500006
ve,-1.0108800404219924
soo,-1.11034610675719
beauty,-1.083041315032282
ee,-1.0673932286958385
parho,-1.094347964649354
status,-1.070021029710788
sekha,-1.0986345955337313
belkul,-1.0950953506394843
bhen,-1.1378217856045258
batay,-1.0836321277092376
yarr,-1.0650253496427866
bhat,-1.0078986905816756
bhai_jan,-1.0555496621708906
ameeen,-1.050711418542339
mashallha,-1.0636785731736085
salamat,-1.1844447480023372
rhe,-1.2201141138577172
kya_baat,-1.204673223367742
ziada_pyar,-1.0094418608788973
sabr,-1.0565671053049857
taqdeer,-1.0847537406663192
gham,-1.014690377658283
krta_hy,-1.069415376232498
wrong,-1.0859219627211474
rkho,-1.043534531835879
galat,-1.1388430341289337
k_lea,-1.0490311914870962
maan,-1.183155333421744
pyar_karta,-1.0090695325280539
bando,-1.070283915413686
ajar,-1.0355928514189674
sohna,-1.1315774472550364
jub_k,-1.1345804432671087
olad,-1.117457803536127
jay_ga,-1.1935915779247788
bilkul_theek,-0.9464073727506837
theak,-1.0626918418338815
atta_farmay,-0.9453202552482055
aa_gia,-1.0528172094054327
rakhe_ameen,-1.0193538714558565
ka_inaam,-1.0835304492216737
orat,-1.1222191921069777
slam,-1.0563086679656772
was,-1.0782941151822703
lanti,-1.1210825187078435
afghani,-1.0046661687684937
goli,-1.1637415053309366
ly_kr,-1.140821558280481
farmae,-1.0327206709201904
logo_ko,-1.114130965496317
tum_logon,-1.0414697953296852
bolty,-1.1023076996476469
lgta_hy,-1.0695599589793943
krr,-1.0351153485886713
tumare,-0.9966194357644228
mna,-1.1254237667210076
all_the,-1.0490839690735707
nation,-1.0544520011797243
especially,-1.12861073058003
lala_is,-0.8245689522061785
proud_of,-1.026564325261384
m_n,-1.1322054812469566
cror,-1.040232284030639
qadri,-1.0851209826773487
waqia,-0.9999968725053644
bachy,-1.1880053249215683
jana_tha,-1.07903522195108
k_pas,-1.1500392577717375
kehty,-1.0515354180679966
bap,-1.067797542496389
ub,-1.152886515759667
hans,-1.1568294314640524
toba,-1.0445739136083707
porani,-1.0225310789558881
accident,-1.0439698900936352
bary_bary,-1.0132668075204188
muslims,-1.0246733637832386
react,-1.0666758817383775
oo,-1.0595965349171503
thk,-0.9997864187426022
hamra,-1.072377717047397
dushmano_ko,-1.1147655325650307
twadi,-1.0253402700721799
bahan,-1.0616857193618703
noo,-1.0452652631995327
police_station,-1.0615622841772976
laanat,-1.1270108174564264
logoon_ko,-1.0689745639618875
zaleel,-1.1248510137666952
nay_apnay,-1.0787179604924397
begairat,-1.1306387464070022
corrupt,-1.0275140030605616
agree,-1.061214810713798
sth,-1.1265954128870914
in_pay,-0.9215048054298335
dafa_ho,-0.9462751700414657
aoo,-1.0387036764436812
police_walon,-0.9758917455648114
dant,-1.2690158416193593
moo,-1.1771480809418085
torr,-1.0096611125871433
chuka_hon,-0.9449756544111129
police_walo,-1.0760828938200153
badnam,-1.1423631053476975
kindly,-1.1109373896284054
khrab,-1.1289419380601773
waloo,-1.0080349617261388
ko_zalil,-1.1158520462302173
maro,-1.0963648405217894
tabah_ho,-1.075305520890867
jahil_log,-1.1425607291210376
asy_logo,-1.0138200670890372
again,-1.1580827664770532
me_land,-0.9504711919985214
kutty,-1.0937991366543076
harami,-1.179030553813588
police_wala,-0.9203992219934709
bab,-1.0323346298107925
ulad,-1.068967587737356
police_walay,-1.0803965739642525
mary,-1.131684818051345
chahiya,-1.0962161784564273
dani,-1.0027048564106074
ma_am,-1.1461086003112475
salay,-1.1362774527286001
kuttay,-1.1776346677929055
chod,-1.0919187523934821
badmash,-1.0853411039509107
bhi_buhat,-1.1544142617197048
police_wale,-1.0623524775747129
jahil,-1.2220379319537868
kisy,-1.091776773627377
mare,-1.1637787440644995
khatm,-1.087545878543451
kar_dena,-1.1463186433987766
logun_ko,-1.092147108999779
jeena_haram,-1.1501436938295297
sharm_karo,-1.068518313289942
kafar,-1.032730612729573
walo_ko,-1.0859654546703106
gandy,-1.037793802416019
gharq,-0.969081340262744
zindage,-1.1297650298777
kute,-1.0703096881830891
lanat_ha,-1.0822266148474373
bada,-1.151055584139861
janwar,-1.1100813943565346
bewafa,-1.03430803569153
ac,-1.0404233574549446
kon_c,-1.1552871004868146
doo,-1.1277902059969258
ashiq,-1.0846406707716043
sary,-1.150073895352075
shb,-1.2332263829648027
elites,-0.9664109075207343
chy,-0.9995562351983633
power,-1.1307340054576331
sy_zada,-1.0168111348648354
gadar,-1.0354571135269142
maut_ki,-1.0440859613994433
chup_kar,-1.0567890669608229
nagar,-0.9102334267883727
badla,-1.0964779631839319
uth,-1.1239343798816432
ayi,-1.127141742092248
nach,-1.1796518099104834
xe,-0.9927110208144441
dimagh,-1.3036212698636849
mey,-1.056698519562461
hga,-1.0331420655045092
wait,-1.1041006320590343
mily_ga,-1.2064498815257558
apky,-1.1326227122333195
tc,-1.0509902446020292
pasnd,-1.106731722886532
dimag,-1.1286556453656542
daant,-1.0782169132188804
posts,-1.2796951351766068
tuu,-0.9641061195705091
kad,-1.065464877229803
qualty,-1.0199467195885803
yehe,-1.1273227895787665
ulta,-1.0584607125710297
khawab,-0.9617702361730559
thought,-1.0606972299480288
daikh_k,-0.9405293231090763
khabees_orat,-1.0336231544013657
ki_baatein,-1.0171719977108526
single,-1.1285473699055122
maar_do,-1.0339604038242627
tm_sy,-1.0402957958984862
pata_ni,-1.0511908435401331
oy,-1.1568927023537952
kra,-1.0822198614365472
tu_ny,-1.130066999518988
hojati,-0.9428431450061444
bivi,-1.0416604365310402
zalim,-0.9445732845105309
pata_nae,-1.065639346986099
shopping,-1.1295273427501826
waste_of,-1.0689778543831927
store,-1.0513044079579075
khanay,-1.2090151617161005
i_just,-1.0658993971516655
comment,-1.1420555657876124
section,-1.132833958320114
am,-1.2195974730241743
soorat,-1.0595680444692008
nazar_nai,-1.1033955634035961
karun,-1.0515149176104852
jaun,-1.0133421907596463
barbad,-1.0599510493975621
jasi,-1.1527770692821693
mar_jana,-1.0637194837319597
tmhre,-1.0375873948073364
aba,-1.0595433814042634
no_more,-1.1242502664392449
khabasat,-1.0068600217135222
ni_krta,-1.1790511735819984
kon_h,-1.0740479377986965
jiska,-1.127550595530689
hou,-0.9037309381146253
check_kro,-1.0765132699489361
hota_h,-1.0955843272515533
nii,-0.9833395586830302
hojaty,-1.1158503001215845
mu,-1.028663876613961
nikl,-1.2133407298688843
kya_pta,-1.0342882169774754
saty,-0.9014796086058753
trah,-1.133988713057891
meesni,-1.022177673199768
mje,-1.1932006459363167
afsos,-1.1629885815102734
khna,-1.0617864373501391
manhoos,-1.0883384478990974
tow,-1.0512500967551133
khd,-1.135870189064924
natural,-1.121927219215542
sy_ziada,-1.1160569790683623
jesay,-0.9954581570826495
hum_sa,-1.0416020849608434
batmeez,-1.041961991368109
daikho,-1.0431911459148973
ksi_k,-1.0510648400367828
mgr,-1.0937033513349619
category,-0.9910347684525656
sy_bara,-0.9973875144312117
kaar,-1.0512618926034052
khabees_aurat,-1.1991587174131277
khti,-0.920749728624203
lagti_ho,-0.9861532089972532
poore,-1.1159051743020225
astaghfirullah,-1.0280785701997348
asl,-1.0561926303816205
k_saath,-0.9151190421471879
darr,-1.0832318820090132
yahn,-1.1006263159590959
khtm,-1.1700680727473523
yad_aya,-1.0626539311531364
dfa,-1.0634037402053118
ghaleez,-1.0093114824706735
rho,-1.1834431807690615
rehny,-1.050734152484464
dkho,-1.1352758777985121
bh,-1.1799692789983305
nkl,-1.0974638821000362
krnay,-1.158734618858795
hti,-1.1313344645669445
gndi,-1.1023082870563587
dekhti,-1.1331026663943116
batao,-1.1398969797265075
durr,-1.1554657890363829
ilzam,-1.160959527727535
muj,-1.069735703023023
mainy,-1.0835936604672909
krna_tha,-1.1183491881097722
farmaya,-1.121223572329222
exactly,-1.1042546455823614
aay,-1.0685752335000953
tu_hm,-0.9867864744328958
unky,-1.0174785289961692
reason,-0.9987038649123887
burai,-1.112076890156856
kry,-1.162239599274125
fahashi,-1.025239584890181
lets,-1.0361631822167963
saza,-1.1477719968897953
bina,-1.1481305487418967
bacho,-1.2647514811595968
tmhara,-0.9427003032019178
aagy,-1.1503030134904833
aag,-1.1873225270429597
tujy,-0.954086827978999
bahen,-0.9743346249348054
pila,-1.0536366702648696
dheet,-1.1204847046773552
nhi_mil,-1.078485778460187
kitny,-1.1040773854346673
maf,-1.031172033836051
jhot,-1.2531299540433203
kaho,-1.1131975548616966
marty,-1.0633355997194556
btaya,-1.0842361040855715
khany,-1.1412567210232438
aty,-1.1085787600794828
bc,-1.1738615952572855
keh_rahi,-1.1057708069917371
happy,-1.113975246113278
zra,-1.1373597800726987
aa_gaye,-0.9235430019101983
banta,-1.1799894715754897
wesay,-1.1790698838349245
sachi,-0.9633783916003802
zeher,-1.1412212786503886
factory,-1.042435435118063
dil_pe,-1.0740367291228432
diya_jata,-1.0999794057819114
lipstick,-1.081901952692578
balky,-1.1940140064219826
phass,-1.0983245246210454
hassi,-1.114993751305777
ki_waat,-1.017337268973013
husband,-1.1607931394670816
sarak,-1.1523686822041779
dakh,-1.1606736257160009
saari,-1.0986971621228556
buhat_acha,-1.0987605196959453
khofnak,-1.2911628204560643
ic,-1.1439495277024014
phans,-1.0602687201367786
jaty,-1.08988220123151
marti,-1.0836602327143374
jesy,-1.0737087946698998
k_samny,-1.0541320962702092
sharam,-1.1540525882550576
kutta,-1.1658745966448063
behtrin,-0.9733574966921459
milenge,-1.0086945898342565
ki_wja,-1.0453317859729736
kon_sa,-1.1193508060648627
aapne,-1.051735054759637
remember,-1.0163804324121195
gunnah,-1.01339443924246
aesy,-1.0821099745889515
conductor,-1.1138594667909145
krtay,-1.0834732217150966
chahte,-1.102375253195893
mall,-1.1294738271400966
krain,-1.0960177646721172
sbko,-0.9882080043961972
ahahahah,-1.0710118637293928
chl,-1.1848277297895997
gheebat,-0.9612617428450002
hon_gy,-1.0237258041278456
interest,-1.0473038058515813
farigh,-1.1116629969480778
fazool,-1.1271648767272604
aapko,-1.1585285590543275
beth_k,-1.0153275095013035
bht_bura,-1.0969621004529322
kuta,-1.0464592106597834
hame,-1.1248524171474903
bhn,-1.0584732706926332
krte_hain,-1.1247003691485944
tym,-0.9413906998630606
aoa,-1.1213170461374655
karien,-1.041152725628206
hojae,-1.0963408373471233
bd,-1.1148450580643527
pao,-1.0409728817675472
pata_nai,-1.1032229631601396
dekhay,-1.0632870359458186
ach,-1.0409415042469825
chugli,-0.9326454264087995
ty,-1.239355619763529
grp,-0.9366773377571919
thaa,-0.9658526238940691
khn,-0.9970224564901534
kutti,-1.0524806161332139
maham,-1.0914725124277591
karlo,-1.0662297057991004
sharm,-1.086003454946397
maari,-1.04346771134705
kaisa,-1.0989134360199564
niklay,-1.1423862647896925
lame,-0.9251622584734536
haya,-1.064243050174701
suit,-1.038527341308464
abay,-1.1815113845427268
bachai,-1.063297750482309
j,-1.0534418953168099
thnx,-1.0475143760076577
gaye_thay,-1.145478101108986
yai,-1.1794448283199976
nah,-1.2282922297370384
sharam_karo,-1.0029995009463164
wallah,-1.0788330214330855
idiot,-1.09550568607401
astagfirullah,-1.064812264273371
bigar,-1.0284750956880155
gaen,-1.077839238718267
abb,-1.0963318555023485
aadhi,-1.0239757408525698
sy_pehly,-1.1328117922048202
why,-1.179420348918947
atay,-1.1025235639687807
konsa,-1.1815641778312898
hojai,-1.0009928023643575
farq,-1.0691833086457445
aj_tk,-0.9859126513517098
bataen,-1.1602819865653355
bachoon_ko,-1.052045425215993
rahy_hain,-1.1853814120049797
rhii,-1.2072020303012305
zainab,-1.0424266789913736
nachti,-1.0279537765872475
bajaye,-1.2105208613383074
mahol,-1.0980467532642841
kesa,-1.09143279965962
stop,-1.1800808152872713
fazol,-1.0635711893108672
kia_jay,-0.9545445177493664
che_hai,-1.0258102608961317
kyu,-1.1896078793783642
laila,-0.9818655927841582
pagal,-1.1192206964552291
ghairat,-1.153787911735949
ki_marzi,-1.015194433812765
dany,-1.1104223220420801
waly_b,-1.013480923329923
kanjar,-1.1419556697283215
chuky_hain,-0.9875796528414043
bv,-1.0802844211656053
pta_nhi,-1.1850688647353615
hi_nhi,-1.0867455122435197
indian_movies,-1.0901443217700606
galti,-1.1086668337916221
culture,-1.0921240977981292
ani,-1.0630205187050776
band_karo,-0.949248427479228
her_waqt,-1.087938011055741
chalti,-1.2109406271780498
aaj_tk,-1.1278038656717155
samaj_nahi,-1.1339677200342086
rating,-1.0203411662034643
srif,-1.083780791486525
sahar,-1.1213927646813238
out_of,-1.0327210810055307
request,-0.9992183934999745
tho,-1.1973227827607382
hongay,-1.1280248355621125
doob,-1.0916877384550283
behn,-1.0482683084006228
shadiyan,-1.0421689661301996
raka,-1.066123194857748
nazer,-1.108826115912539
hum_tv,-1.0579233893150215
salaam,-1.1189874805352225
k_ley,-1.070769854586316
ia,-1.060496560254933
bhj,-1.0994422924030236
dakho,-1.01189817693024
kutay,-1.1893619679473775
fb,-1.1042873952666978
krwa,-1.1399395141240725
beghairat,-1.125720912830671
pabandi,-1.0154237592598465
hrami,-1.0216456779514456
esko,-1.1579814433583338
karwao,-0.9298680659009423
haram_khor,-1.0924437322029352
lanat_ho,-1.1394994079800456
kameeny,-1.0498756088335974
ko_banned,-0.6295255200062189
begherat,-1.1141693967146609
nh_hona,-1.0438769027151977
zalil,-1.1015032202763249
in_logon,-1.135197939023398
trhan,-1.1198077723641615
bilkul_band,-0.6350401559066828
randi_ka,-1.1062341450043178
liaqat,-1.0258103929627402
br,-1.0492650359660127
jy,-1.104249480537159
parhty,-1.1569346261899138
ayat,-1.0718915318602975
puch,-1.1165738887050565
zaalim,-1.077348642868448
ch,-1.102485418386453
shirk,-1.1628181753622977
paesh,-1.0938596494234194
liy,-1.1274233148110335
jahel,-0.9658435058360813
kee,-1.1131203975913195
bkwas,-1.1076597850289247
means,-1.055566743215615
lyna,-0.878214386306165
tum_logo,-1.1322202228244498
krny_waly,-1.1278149848038206
krey,-0.9719250995388283
socho,-1.0777172581586891
yaa,-1.0950449507448672
pkr,-1.0830496815360129
sis,-1.099962989642045
kafir,-1.119468721737179
khty_hain,-0.9420329529735831
mae,-1.1306660985183152
sky,-1.1327689539922658
fatwa,-1.098368384499795
bht_bara,-1.0101142940156858
hadith,-1.0333765419392962
bury,-0.9555743447944477
khanzeer,-1.0537471907692955
saary,-1.0136255784407637
kehny,-1.0438944454602277
ulaad,-1.0391704703161202
kion,-1.1073453003553948
heran,-1.0035013467561344
qoum,-1.240579504987493
allah_inko,-1.021921267930722
choro,-1.127993875895204
gye,-1.1410803739518414
uk,-1.0605157352600494
laykin,-1.0140820182413643
khotay,-1.1043003864475975
nawaz_shreef,-1.1388266067634194
facebook,-1.0555915912332177
gandi,-1.059418107966859
axha,-1.0436975470998329
chla,-1.0188220062682218
loog,-1.0621948868929492
lakh_di,-0.9640849553553339
lanati,-0.8159143653585784
mulq,-1.0855898398837005
fitay,-0.9768679545974688
ali_shah,-1.1812228497108608
hyn,-1.191395826481618
lykin,-1.0668651897243204
uthaty,-0.9700624862013687
hamary,-1.207108012838482
political,-1.0729115279248775
na_hony,-1.1024725137115363
ho_jaty,-1.0484083992969064
dyty,-1.0847430783810865
lagta_ha,-1.0590411648647595
paani,-1.0335228436547381
market_me,-1.1003309291474015
lenay,-0.948218729353194
usay,-1.1316846574650625
shadid,-1.1395982814391703
nab,-1.0710220543388154
kar_deti,-1.1595024777585494
jhoot,-1.1998247802178255
siwaye,-1.0938912378125472
schools,-1.0295224951621444
lya,-1.1492116032075403
talab,-1.0386818691614081
faisle,-1.1315684760550446
girti,-1.0436199115542528
hor,-1.1592196246708408
m_anwar,-0.8811302700075566
bais,-0.8952346113465138
me_doob,-1.158594789041784
darj,-1.0688196898000433
tahir,-1.0902384459298924
minhas,-1.1198034067697882
hamlay,-1.0107552202659875
fatima,-1.0576680442425834
quaid_mqm,-1.1119197488113928
tausee,-1.1014060842128663
cloth,-1.0528839845346427
sindh_govt,-1.2296941402299995
me_mulziman,-1.1129745848188706
tousee,-1.094427588030526
sehri,-0.9930585467866183
bin_qasim,-1.0386338420633725
kharabi,-1.1315117877558258
bharosa,-1.064203914700588
khursheed_shah,-1.0988214037583672
dono_parties,-1.0072254648919456
soldier,-1.0571917187193494
not_a,-1.0027147714826214
sahb,-1.1817993785229908
boly,-1.0576078949076058
sirf_itna,-1.088826742057858
gir,-1.2738532533692704
likhny,-1.0213460363951214
sitam,-1.10431497030939
ishaq,-1.0548459866158546
zulam,-1.0697647738175213
bagh,-1.1480770331205634
mager,-1.0174845130404546
toor,-1.1321881854256874
jhootay,-1.0834112264227276
teer,-1.086160097287772
kis_ny,-1.0072796219193116
shaks_janbahaq,-1.0858802841269486
afrad_zakhmi,-1.076933564707154
jisko,-1.2830002805502534
tmam,-1.0743066675101984
nasha,-1.074826894954171
per_firing,-0.8759186514388921
se_shakhs,-0.8865700453886342
janbahaq,-1.0857600287308578
band_ker,-1.0562469784565482
traffic_police,-1.0951290849635653
gayab,-1.0526490398056652
sohrab_goth,-1.091266267113515
parking_fees,-1.0344907048171812
bike,-1.1323767367755098
sindh_bhar,-0.9040914826031577
landhi,-1.200333974987453
reporter,-1.148478437456081
voters,-1.1393386869357256
me_firing,-1.1149417644509625
johar_me,-1.1449724179855583
pur_tashadud,-0.7198866242110296
waqiat_me,-0.8216318529156781
afrad_qatal,-0.8155363610048635
sec,-1.1033179147027754
ki_qillat,-1.037901848806934
jam,-1.0855913294055006
gaib,-1.1178050114850226
seal,-1.166879549168263
eng,-1.0171456751866403
ker_dia,-1.0544792690693818
dhamakay,-1.0929146431159766
cm_sindh,-1.1560774933013405
dhandli,-1.0678613179280567
n_nazimabad,-1.038153676904408
shah_faisal,-1.1433889062777611
garden,-1.103307760284565
purani_subzi,-0.8783169032140953
manshiyat_ki,-1.02977249319789
ghair_qanooni,-1.1676739143176347
ki_khilafwarzi,-0.949891637144208
shehrion,-1.1546332742086427
multavi,-0.9689556775689097
license,-1.0187889142905204
janbhaq,-1.163551240202679
baldia,-1.1692861095892386
lapata,-1.001991575699402
milay,-1.0774783452540553
jai,-1.121886024916123
colony_me,-1.0614040517773038
firing_shaks,-1.0131584872079098
ka_ehtijaj,-1.1779611273569375
orangi_town,-1.0737707203890567
ki_lash,-0.9848136702342142
shaks_zakhmi,-1.0790749346773745
se_shaks,-1.071251573020746
tashadud_zada,-0.9266651056004966
lash_baramad,-1.0135246170022825
north_karachi,-1.0115644041649434
afrad_janbahaq,-1.0758636508753179
muntaqil,-1.2066356825172044
trafic_jam,-1.042911337964616
trafic_police,-1.074803499641184
bazar_se,-1.0721423793093443
gulshan_e,-1.0666529974131802
korangi_me,-0.9608846913832854
gair_qanooni,-1.0280651276512243
janbahaq_zakhmi,-1.0809978731121297
nami_shakhs,-1.181088931491249
agwa,-1.1307300657175354
liaquatabad,-1.0660307685002781
me_aag,-1.1449250128942965
lag_gaye,-1.0928627235095394
highway,-1.077429242957201
trafic_hadsa,-1.0192038052079653
hogai,-1.1205716276605215
firing_afrad,-1.0770500633684614
ilzamat,-1.1411611636795829
samet_afrad,-1.133008822872107
motor_cycle,-1.145034821239982
kmc,-1.0884119279268143
nahi_hogi,-1.0945011645055334
areas,-1.084300465026545
ahle,-1.2246963113529459
maripur,-1.0150869253417631
ehtijaj,-1.0423429188061404
chor_do,-1.1868534341781265
ho_jao,-1.0470224829945294
chora,-1.1851810167059325
k_elaqay,-1.0647039775082678
me_tasadum,-1.0444243360855767
sona,-1.0552691635263813
azaab,-0.9102712784750396
dharna,-1.0412430430970838
afrad_jan,-0.9877360078231563
zaleel_ho,-1.07892948432233
bachna,-1.131798042633797
karay_ga,-1.174473298207622
zimedar,-1.0367738590020206
regal,-1.1401334388654591
cases,-1.0773368104924288
lyari,-1.0910151088112103
ne_daku,-1.0558321110889661
park,-1.0540560745277279
st_august,-1.069413516960816
aug_ko,-0.9522549134630646
tajir,-1.0740757881232956
cng,-1.0049672486134364
transport,-1.1652232965455778
aug,-0.9309496530447937
tax,-1.0179425141999798
foot,-1.0927834767114804
kerna_shuru,-1.1779754680614047
mon,-1.1385807680655382
pr_firing,-1.1305015071713165
naeem,-1.0909013605224032
movement,-1.155995289451105
ii,-1.040707826513793
clear,-1.1094776888388576
gain,-1.0915951266992059
allan_e,-0.9446690272068752
tasqand,-0.9605400305844803
kay_baray,-1.0959647188493618
jazbat,-0.9269554646651049
kertay,-1.064850759472986
iqdaam,-1.1065536493819605
arsaa,-1.0811947181079298
congress,-1.0270359611337847
rajiv_gandhi,-1.0562694393718837
chunn,-1.0996806455032668
liya_gaya,-1.1331562631248213
intekhabi,-1.0271934634220197
mohim,-1.2576358493659365
auhda,-1.0669788223330663
parliament,-1.094130976509191
dungi,-0.9915546483307787
apna_ghar,-1.088950873198621
paris,-1.0975472259563015
mayoos,-1.028473066156872
jhagra,-1.0838486384578816
paray,-1.0089836368350067
rasty,-0.9870768219489761
b_ksi,-1.0141538408446726
u_c,-0.6479382738266749
gilgit,-1.0278842226505818
poor,-1.069138513165245
ki_qemat,-1.0544458547140385
rozy,-1.0559830169342463
lagay,-1.122093140433788
krian,-1.0012630865228405
ka_ilzam,-1.0723374032690942
namaloom,-1.029940690371945
police_muqabla,-1.0814091395754197
agya,-0.8995802369360267
maryam,-1.0583550035144016
riyasat_mein,-0.9727487927424555
army_chief,-0.9594829126326455
qanoni,-1.1749093629199192
nani,-1.145711777243942
ilahi,-1.1061907779337354
bje,-1.085498289532719
shoher,-1.1330727669169602
griftar_kar,-0.9883747782130985
gawah,-1.0249856823449326
lay_kar,-1.0476543204869457
wajah_se,-1.1444451621861704
bananay_ka,-1.0621471510080347
waqiat,-0.9617815933223173
chekh,-0.9409729675909013
budget_me,-1.0761924459883045
chornay,-1.0827081666224039
modi,-1.1391678535189358
adal,-1.033728112789117
malom,-1.079990810442719
hokar,-1.0130137964807333
ka_dora,-1.063088324331958
wafa,-1.031312223542963
crore,-1.090719127626209
sajna,-1.0534721706892074
pata_chala,-1.0558241875546406
marnay_ki,-1.0978333822135227
rawalpindi,-1.0837188808493743
ourat,-1.0125909461378753
proof,-1.0933929631889816
ki_darkhwast,-1.111809066846648
serious,-1.2128826875699419
dye,-1.0394785903299761
rehman,-1.074988127005712
se_rabta,-1.063408417531083
nekal,-1.0475767212291864
saudi,-0.946686785495349
uz,-1.1089753942437794
mushkil_halaat,-1.0032108707676413
chorr,-1.051553019313052
tarjuman,-1.1096644620766063
lagane,-1.1158810046587404
tehqiqat,-1.060335822610117
altaf,-1.0789155674276947
bnao,-1.0801717059875364
ki_phansi,-1.1618635096788072
contract,-1.1307157697843777
ashraf,-1.0952138731189587
ishaq_dar,-1.0355949304265506
office,-1.1590645584271575
home,-1.0566699903144603
jan_bahaq,-1.0680633116650045
tabah,-1.1783360123155897
